node,region,province,municipality,latitude,longitude,att_name,vendor
LSLT0019,NORTH,COAHUILA_DE_ZARAGOZA,SALTILLO,25.422501,-101.001,COASLT0336,Huawei
LSLT8003,NORTH,COAHUILA_DE_ZARAGOZA,SALTILLO,25.4041,-100.962997,COASLT0384,Huawei
LSLT8004,NORTH,COAHUILA_DE_ZARAGOZA,SALTILLO,25.460699,-100.958,COASLT0385,Huawei
LSONCRO0660,NORTH_WEST,SONORA,CARBO,29.7672,-111.059998,SONCRO0660,Ericsson
LSONHRS0690,NORTH_WEST,SONORA,HERMOSILLO,29.273001,-110.943001,SONHRS0690,Ericsson
LSONHRS0705,NORTH_WEST,SONORA,HERMOSILLO,28.8573,-111.386002,SONHRS0705,Ericsson
LSONHRS0706,NORTH_WEST,SONORA,HERMOSILLO,29.0333,-111.141998,SONHRS0706,Ericsson
LSONHRS0915,NORTH_WEST,SONORA,HERMOSILLO,28.9615,-111.055,SONHRS0915,Ericsson
LSONIMU0750,NORTH_WEST,SONORA,IMURIS,30.949699,-110.865997,SONIMU0750,Ericsson
LSONIMU0751,NORTH_WEST,SONORA,IMURIS,30.7887,-110.850998,SONIMU0751,Ericsson
LSONLRC0763,NORTH_WEST,SONORA,SAN_LUIS_RIO_COLORADO,32.4734,-114.783997,SONLRC0763,Ericsson
LSONNOG0775,NORTH_WEST,SONORA,NOGALES-SON,31.1138,-110.955002,SONNOG0775,Ericsson
LSONNOG0781,NORTH_WEST,SONORA,NOGALES-SON,31.301701,-110.942001,SONNOG0781,Ericsson
LSONNOG0788,NORTH_WEST,SONORA,NOGALES-SON,31.2244,-110.967003,SONNOG0788,Ericsson
LSONOPO0805,NORTH_WEST,SONORA,OPODEPE,30.0826,-111.100998,SONOPO0805,Ericsson
LSONOPO0806,NORTH_WEST,SONORA,OPODEPE,29.912201,-111.114998,SONOPO0806,Ericsson
LSONSAN0810,NORTH_WEST,SONORA,SANTA_ANA-SON,30.4597,-111.086998,SONSAN0810,Ericsson
LSONSMC0812,NORTH_WEST,SONORA,SAN_MIGUEL_DE_HORCASITAS,29.469801,-110.995003,SONSMC0812,Ericsson
LSONSMC0923,NORTH_WEST,SONORA,SAN_MIGUEL_DE_HORCASITAS,29.344601,-110.747002,SONSMC0923,Ericsson
LTEP0006,PACIFIC,NAYARIT,SANTIAGO_IXCUINTLA,21.7764,-105.087997,NAYIXC1255,Huawei
LTGO8003,CENTRO,HIDALGO,SANTIAGO_TULANTEPEC_DE_LUGO_GUERRERO,20.058201,-98.435699,HIDTGR0113,Huawei
LTOR0016,NORTH,COAHUILA_DE_ZARAGOZA,TORREON,25.522499,-103.401001,COATOR0427,Huawei
LTOR0018,NORTH,COAHUILA_DE_ZARAGOZA,TORREON,25.535,-103.404999,COATOR0398,Huawei
LTOR0055,NORTH,COAHUILA_DE_ZARAGOZA,TORREON,25.567699,-103.384003,COATOR1673,Huawei
LTPC0001,SOUTH,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,PANUCO-VER,22.223101,-97.997704,VERPNC0600,Huawei
LTPC0009,NORTH,TAMAULIPAS,CIUDAD_MADERO,22.247101,-97.8367,TAMCIM1023,Huawei
LTPC0011,NORTH,TAMAULIPAS,CIUDAD_MADERO,22.252399,-97.8545,TAMCIM1024,Huawei
LTPC8009,NORTH,TAMAULIPAS,ALTAMIRA,22.393101,-97.933296,TAMALT1013,Huawei
MCR50-0013A_5013_Rancho_San_Francisco,PACIFIC,JALISCO,TAPALPA,20.0103,-103.785004,JALTPP7459,Huawei
MCR50-0017A_5018_Tunel_Minerva,PACIFIC,JALISCO,GUADALAJARA,20.680401,-103.383003,JALGDL7456,Huawei
MCR50-0078_5062_Urgencias_Centro_Medico,PACIFIC,JALISCO,GUADALAJARA,20.6875,-103.327004,JALGDL7454,Huawei
MCR60-0046A_6056_Poste_Glorieta_Morales,PACIFIC,SAN_LUIS_POTOSI,SAN_LUIS_POTOSI,22.148853,-101.01461,SLPSLP7464,Huawei
MCR70-0009A_3514_CAT_Iusacell_Independencia,SOUTH,OAXACA,OAXACA_DE_JUAREZ,17.0609,-96.719597,OAXOAX7172,Huawei
MCR71-0007A_3527_CAE_Gran_Plaza,SOUTH,GUERRERO,ACAPULCO_DE_JUAREZ,16.8612,-99.881897,GROACA7167,Huawei
MCR81-0001_2501_Elektra_Madero,SOUTH,TABASCO,ZINACANTAN,17.9916,-92.916801,CHPZIN7467,Huawei
MCR81-0005A_2506_UJAT,SOUTH,TABASCO,CENTRO,18.006701,-92.923798,TABCTR7466,Huawei
MCR81-0012A_2516_Mendez_Tamulte,SOUTH,TABASCO,CENTRO,17.9715,-92.9571,TABCTR7469,Huawei
MCR90-0013A_0146_EKT_Mega_Santa_Clara,CENTRO,MEXICO,ECATEPEC_DE_MORELOS,19.534901,-99.064697,MEXECA7228,Huawei
MCR91-0039A_0026_PresidenciaI,CENTRO,DISTRITO_FEDERAL,TLALPAN,19.305901,-99.210701,DIFTLP7431,Huawei
MCR91-0039B_0027_PresidenciaII,CENTRO,DISTRITO_FEDERAL,TLALPAN,19.305901,-99.210701,DIFTLP7430,Huawei
MCR91-0080A_0190_Tlaxcala_181,CENTRO,DISTRITO_FEDERAL,CUAUHTEMOC-DF,19.4067,-99.170403,DIFCHT7211,Huawei
MCR91-0091_0249_Dragon_Reforma,CENTRO,DISTRITO_FEDERAL,MIGUEL_HIDALGO,19.4277,-99.204697,DIFMGH7425,Huawei
MCR91-0141A_0356_Alfonso_Reyes,CENTRO,DISTRITO_FEDERAL,CUAUHTEMOC-DF,19.407801,-99.182297,DIFCHT7412,Huawei
MCR91-0159B_0441_AGFA_Mexico,CENTRO,DISTRITO_FEDERAL,BENITO_JUAREZ-DF,19.376801,-99.177902,DIFBEJ7409,Huawei
MCR92-0004A_0096_Valle_de_Bravo_Centro_I,CENTRO,MEXICO,VALLE_DE_BRAVO,19.195499,-100.130997,MEXVAB7325,Huawei
MCR92-0004B_0097_Valle_de_Bravo_Centro_II,CENTRO,MEXICO,VALLE_DE_BRAVO,19.191999,-100.129997,MEXVAB7324,Huawei
MCR92-0028A_0180_Hotel_Ixcal,CENTRO,MEXICO,MALINALCO,18.9207,-99.483597,MEXMLL7438,Huawei
MCR92-0060A_0325_PETSTART,CENTRO,MEXICO,TOLUCA,19.419701,-99.718803,MEXTOL7444,Huawei
MCR92-0066A_0403_Rancho_El_Rocio,CENTRO,MEXICO,MALINALCO,18.9259,-99.440102,MEXOCU7440,Huawei
MCR92-0078A_0444_Repetidor_Ixtapan_de_la_Sal,CENTRO,MEXICO,TENANGO_DEL_VALLE,19.078714,-99.640404,MEXTGV7443,Huawei
MCR93-0001A_0095_Plaza_Torres_Lindavista,CENTRO,DISTRITO_FEDERAL,GUSTAVO_A_MADERO,19.506201,-99.1446,DIFGAM7417,Huawei
MCR93-0003A_0112_Aero_Terminal_II_A,CENTRO,DISTRITO_FEDERAL,VENUSTIANO_CARRANZA-DF,19.4216,-99.076897,DIFVEN7242,Huawei
MCR93-0003B_0113_Aero_Terminal_II_B,CENTRO,DISTRITO_FEDERAL,VENUSTIANO_CARRANZA-DF,19.4216,-99.076897,DIFVEN7226,Huawei
MCR93-0049A_0288_Troncoso_Viaducto,CENTRO,DISTRITO_FEDERAL,VENUSTIANO_CARRANZA-DF,19.4063,-99.1119,DIFVEN7433,Huawei
MCR95-0007A_0128_Elektra_Portales,CENTRO,DISTRITO_FEDERAL,BENITO_JUAREZ-DF,19.370701,-99.143097,DIFBEJ7408,Huawei
MCR95-0009A_0161_Torre_II_Banco_Azteca,CENTRO,DISTRITO_FEDERAL,TLALPAN,19.2969,-99.185799,DIFTLP7429,Huawei
MCR95-0019_0015_Plaza_Inn,CENTRO,DISTRITO_FEDERAL,ALVARO_OBREGON-DF,19.351801,-99.1866,DIFALO7250,Huawei
MEX-149H_0407_Juarez_Pantitlan,CENTRO,DISTRITO_FEDERAL,IZTAPALAPA,19.3988,-99.057503,DIFIZT0591,Huawei
MEX-446CR_0692_Bosques,CENTRO,MEXICO,CUAUTITLAN_IZCALLI,19.686001,-99.218697,MEXCTI0155,Huawei
MEX-507_0296_Camino_a_Santa_Fe,CENTRO,DISTRITO_FEDERAL,ALVARO_OBREGON-DF,19.385099,-99.228203,DIFALO0013,Huawei
MEX-9003_0190_Ciudad_Brisa,CENTRO,MEXICO,NAUCALPAN_DE_JUAREZ,19.4797,-99.266197,MEXNPL0541,Huawei
MEX-9075_0100_Lindavista,CENTRO,DISTRITO_FEDERAL,GUSTAVO_A_MADERO,19.494101,-99.127197,DIFGAM0498,Huawei
MEX-91000_1672_Magnocentro,CENTRO,MEXICO,HUIXQUILUCAN,19.404699,-99.2714,MEXHXC0307,Huawei
MEX-91027_1854_Paseo_Ahuehuetes,CENTRO,DISTRITO_FEDERAL,MIGUEL_HIDALGO,19.4147,-99.235703,DIFMGH0716,Huawei
MEX-91033_1713_Colinas_del_Bosque,CENTRO,DISTRITO_FEDERAL,TLALPAN,19.2829,-99.145401,DIFTLP0848,Huawei
MEX-91070_1801_Natenco,CENTRO,DISTRITO_FEDERAL,COYOACAN,19.334,-99.146301,DIFCYN0409,Huawei
MEX-91077_1807_Emiliano_Zapata,CENTRO,MEXICO,NEZAHUALCOYOTL,19.465799,-99.040398,MEX-91077,Huawei
MEX-91097_1808_Nopala,CENTRO,MEXICO,NAUCALPAN_DE_JUAREZ,19.505699,-99.262497,MEXNPL0547,Huawei
MEX-91123_1775_Zenon,CENTRO,DISTRITO_FEDERAL,ALVARO_OBREGON-DF,19.388,-99.214897,DIFALO0018,Huawei
MEX-91139_1859_Casting_Mexico,CENTRO,DISTRITO_FEDERAL,BENITO_JUAREZ-DF,19.392599,-99.162102,DIFBEJ0152,Huawei
MEX-91140_1720_Plaza_Popocatepetl,CENTRO,DISTRITO_FEDERAL,CUAUHTEMOC-DF,19.414499,-99.168198,DIFCHT0235,Huawei
MEX-91201_1701_Apatlaco_Sur,CENTRO,DISTRITO_FEDERAL,IZTAPALAPA,19.3804,-99.115097,DIFIZT0552,Huawei
MEX-91230_1681_Cerro_de_la_Luz,CENTRO,DISTRITO_FEDERAL,COYOACAN,19.345699,-99.172798,DIFCYN0416,Huawei
MEX-91268_1800_Narvarte_Poniente,CENTRO,DISTRITO_FEDERAL,BENITO_JUAREZ-DF,19.3925,-99.181702,DIFBEJ0155,Huawei
MEX-91277_1845_Texas,CENTRO,DISTRITO_FEDERAL,BENITO_JUAREZ-DF,19.392599,-99.177803,MEX-91277,Huawei
MEX-91281_1772_Molino_del_Rey,CENTRO,DISTRITO_FEDERAL,MIGUEL_HIDALGO,19.4221,-99.203003,MEX-91281,Huawei
MEX-91287_1781_Alfonso_Reyes,CENTRO,DISTRITO_FEDERAL,CUAUHTEMOC-DF,19.410801,-99.181099,DIFCHT0237,Huawei
MEX-91304_1856_Plaza_Central,CENTRO,DISTRITO_FEDERAL,IZTAPALAPA,19.372601,-99.102303,DIFIZT0644,Huawei
MEX-91311_1860_Turquesa,CENTRO,DISTRITO_FEDERAL,COYOACAN,19.305401,-99.156899,DIFCYN0417,Huawei
MEX-91330_1883_Parque_Lincoln,CENTRO,DISTRITO_FEDERAL,MIGUEL_HIDALGO,19.4291,-99.196999,MEX-91330,Huawei
MEX-91333_1875_Ciceron,CENTRO,DISTRITO_FEDERAL,MIGUEL_HIDALGO,19.434299,-99.207397,MEX-91333,Huawei
MEX-91334_0632_Monte_Antuco,CENTRO,DISTRITO_FEDERAL,MIGUEL_HIDALGO,19.4193,-99.226601,DIFMGH0735,Huawei
MEX-91439_1431_Santiago,CENTRO,DISTRITO_FEDERAL,LA_MAGDALENA_CONTRERAS,19.318399,-99.238098,DIFMGC1185,Huawei
MEX-91551_1061_Sendero_Toluca,CENTRO,MEXICO,LERMA,19.2894,-99.553719,MEXLRM6106,Huawei
MEX-91563_1070_Reforma_222,CENTRO,DISTRITO_FEDERAL,CUAUHTEMOC-DF,19.428301,-99.161102,DIFCHT6195,Huawei
MEX-91642_1151_Club_Tecamachalco,CENTRO,MEXICO,HUIXQUILUCAN,19.4093,-99.2537,MEXHXC0304,Huawei
MEX-9172_0055_Tlalnepantla,CENTRO,MEXICO,TLALNEPANTLA_DE_BAZ,19.5453,-99.201599,MEX-9172,Huawei
MEX-91780_1289_Shiefield,CENTRO,MEXICO,ATIZAPAN_DE_ZARAGOZA,19.5588,-99.325203,MEXATZ0043,Huawei
MEX-9183_0166_Torre_Mayor,CENTRO,DISTRITO_FEDERAL,CUAUHTEMOC-DF,19.4242,-99.175301,DIFCHT0244,Huawei
MEX-91982_2029_Paseos_De_Churubusco,CENTRO,DISTRITO_FEDERAL,IZTAPALAPA,19.384701,-99.077202,DIFIZT0560,Huawei
MEX-9200_0340_Televisa,CENTRO,DISTRITO_FEDERAL,ALVARO_OBREGON-DF,19.343901,-99.203102,DIFALO0075,Huawei
MEX-9258H_1810_Antropologia,CENTRO,DISTRITO_FEDERAL,MIGUEL_HIDALGO,19.425301,-99.187897,DIFMGH0758,Huawei
MEX-9320_0747_Club_Malinalco,CENTRO,MEXICO,MALINALCO,18.9827,-99.503998,MEXMLL0415,Huawei
MEX-9329_0124_Hospital_General,CENTRO,DISTRITO_FEDERAL,CUAUHTEMOC-DF,19.411301,-99.155701,DIFCHT0311,Huawei
MEX-9335_0008_Palacio_Legislativo,CENTRO,DISTRITO_FEDERAL,VENUSTIANO_CARRANZA-DF,19.430201,-99.1175,DIFVEN0926,Huawei
MEX-9346_0136_Ahuehuetes,CENTRO,MEXICO,HUIXQUILUCAN,19.401699,-99.2742,MEXHXC0318,Huawei
MEX-9382_0074_Lomas_Tecamachalco,CENTRO,MEXICO,HUIXQUILUCAN,19.4161,-99.247704,MEXHXC0319,Huawei
MEX-9457_0647_TVA_Tulancingo,CENTRO,HIDALGO,SANTIAGO_TULANTEPEC_DE_LUGO_GUERRERO,20.058201,-98.435699,HIDTGR0113,Huawei
MEX-9486_0710_Ajusco,CENTRO,DISTRITO_FEDERAL,TLALPAN,19.269699,-99.233101,DIFTLP0866,Huawei
MEX-9543_0408_Torre_Elektra,CENTRO,DISTRITO_FEDERAL,TLALPAN,19.297001,-99.186302,DIFTLP6235,Huawei
MEX-9545_0189_Terminal_ll,CENTRO,DISTRITO_FEDERAL,VENUSTIANO_CARRANZA-DF,19.420799,-99.075798,DIFVEN6362,Huawei
MEX-9589_0465_Facultad_de_Veterinaria,CENTRO,DISTRITO_FEDERAL,TLALPAN,19.2111,-99.155296,DIFTLP0874,Huawei
MEX-9620_0773_Televisa_Santa_Fe,CENTRO,DISTRITO_FEDERAL,ALVARO_OBREGON-DF,19.376101,-99.2519,DIFALO0040,Huawei
MEX-9632_0761_Ahuehuetes_Nte,CENTRO,DISTRITO_FEDERAL,MIGUEL_HIDALGO,19.411699,-99.240196,DIFMGH0773,Huawei
MEX-9670_0993_Romero_de_Terreros,CENTRO,DISTRITO_FEDERAL,COYOACAN,19.335199,-99.180801,DIFCYN0435,Huawei
MEX-9702_0790_Producciones_TV_Azteca,CENTRO,DISTRITO_FEDERAL,TLALPAN,19.3046,-99.209198,DIFTLP6249,Huawei
MEX-9704_1517_San_Andres,CENTRO,DISTRITO_FEDERAL,TLALPAN,19.251699,-99.171303,DIFTLP0884,Huawei
MEX-9776_0923_El_Coyote,CENTRO,MEXICO,HUIXQUILUCAN,19.4317,-99.275703,MEXHXC0326,Huawei
MEX-9782_0953_Campamento_Bethel,CENTRO,MEXICO,NAUCALPAN_DE_JUAREZ,19.4436,-99.344902,MEXNPL0517,Huawei
MEX-9840_0772_Senado,CENTRO,DISTRITO_FEDERAL,CUAUHTEMOC-DF,19.432413,-99.157623,DIFCHT6275,Huawei
MEX-9841_0774_Televisa_San_Angel,CENTRO,DISTRITO_FEDERAL,ALVARO_OBREGON-DF,19.3447,-99.204002,DIFALO0086,Huawei
MEX-9842_0775_Televisa_Chapultepec,CENTRO,DISTRITO_FEDERAL,CUAUHTEMOC-DF,19.426201,-99.150002,DIFCHT0318,Huawei
MEX-9845_1524_SKY,CENTRO,DISTRITO_FEDERAL,BENITO_JUAREZ-DF,19.393887,-99.172249,DIFBEJ6255,Huawei
MEX-9860_1534_Aero_T1_Pistas,CENTRO,DISTRITO_FEDERAL,VENUSTIANO_CARRANZA-DF,19.4363,-99.079803,DIFVEN0931,Huawei
MEX-9937_1760_Rancho_La_Luz,CENTRO,MEXICO,TECAMAC,19.734501,-98.969704,MEXTCM0631,Huawei
MEX-9939_1654_Tepojaco,CENTRO,MEXICO,CUAUTITLAN_IZCALLI,19.6434,-99.261597,MEXCTI0174,Huawei
MEX-REP305_0301_La_Herradura_2,CENTRO,MEXICO,HUIXQUILUCAN,19.410801,-99.251503,MEXHXC0329,Huawei
MEX-REP334_0700_La_Joyita,CENTRO,MEXICO,CUAUTITLAN_IZCALLI,19.6301,-99.220497,MEXCTI0171,Huawei
MEXACM0001,CENTRO,MEXICO,ACOLMAN,19.617599,-98.959702,MEXACM0001,Huawei
MEXACM0002,CENTRO,MEXICO,ACOLMAN,19.609301,-98.977699,MEXACM0002,Huawei
MEXACM0003,CENTRO,MEXICO,ACOLMAN,19.584299,-98.979897,MEXACM0003,Huawei
MEXACM0004,CENTRO,MEXICO,ACOLMAN,19.615,-98.9656,MEXACM0004,Huawei
MEXACM0005,CENTRO,MEXICO,ACOLMAN,19.612336,-98.980904,MEXACM0005,Huawei
MEXACM0006,CENTRO,MEXICO,ACOLMAN,19.646311,-98.89132,MEXACM0006,Huawei
MEXACM0007,CENTRO,MEXICO,ACOLMAN,19.611,-98.900002,MEXACM0007,Huawei
MEXACM0008,CENTRO,MEXICO,ACOLMAN,19.596907,-98.980922,MEXACM0008,Huawei
MEXACM0942,CENTRO,MEXICO,ACOLMAN,19.639806,-98.878502,MEXACM0942,Huawei
MEXACM0943,CENTRO,MEXICO,ACOLMAN,19.590599,-98.993324,MEXACM0943,Huawei
MEXACM0944,CENTRO,MEXICO,ACOLMAN,19.634701,-98.92704,MEXACM0944,Huawei
MEXACM0945,CENTRO,MEXICO,ACOLMAN,19.638228,-98.912804,MEXACM0945,Huawei
MEXACM1475,CENTRO,MEXICO,ACOLMAN,19.6705,-98.93512,MEXACM1475,Huawei
MEXACM1730,CENTRO,MEXICO,ACOLMAN,19.617047,-98.947044,MEXACM1730,Huawei
MEXACM1731,CENTRO,MEXICO,ACOLMAN,19.62886,-98.88879,MEXACM1731,Huawei
MEXACM2103,CENTRO,MEXICO,ACOLMAN,19.58527,-98.987732,MEXACM2103,Huawei
MEXACM2104,CENTRO,MEXICO,ACOLMAN,19.614333,-98.976201,MEXACM2104,Ericsson
MEXACU0009,CENTRO,MEXICO,ACULCO,20.1021,-99.8624,MEXACU0009,Huawei
MEXACU0010,CENTRO,MEXICO,ACULCO,20.021,-99.880402,MEXACU0010,Huawei
MEXALJ0011,CENTRO,MEXICO,ALMOLOYA_DE_JUAREZ,19.339418,-99.743301,MEXALJ0011,Huawei
MEXALJ0012,CENTRO,MEXICO,ALMOLOYA_DE_JUAREZ,19.467501,-99.729111,MEXALJ0012,Huawei
MEXALJ0013,CENTRO,MEXICO,ALMOLOYA_DE_JUAREZ,19.342215,-99.730301,MEXALJ0013,Huawei
MEXALJ0015,CENTRO,MEXICO,ALMOLOYA_DE_JUAREZ,19.362101,-99.759102,MEXALJ0015,Huawei
MEXALJ0948,CENTRO,MEXICO,ALMOLOYA_DE_JUAREZ,19.368633,-99.758431,MEXALJ0948,Huawei
MEXALJ0949,CENTRO,MEXICO,ALMOLOYA_DE_JUAREZ,19.296839,-99.781303,MEXALJ0949,Huawei
MEXALJ1478,CENTRO,MEXICO,ALMOLOYA_DE_JUAREZ,19.29203,-99.767151,MEXALJ1478,Huawei
MEXALJ1479,CENTRO,MEXICO,ALMOLOYA_DE_JUAREZ,19.40974,-99.858002,MEXALJ1479,Huawei
MEXALJ1482,CENTRO,MEXICO,ALMOLOYA_DE_JUAREZ,19.467199,-99.765961,MEXALJ1482,Huawei
MEXALJ1484,CENTRO,MEXICO,ALMOLOYA_DE_JUAREZ,19.351,-99.75094,MEXALJ1484,Ericsson
MEXALJ1485,CENTRO,MEXICO,ALMOLOYA_DE_JUAREZ,19.348101,-99.8032,MEXALJ1485,Huawei
MEXALR0019,CENTRO,MEXICO,ALMOLOYA_DEL_RIO,19.1593,-99.486603,MEXALR0019,Huawei
MEXAMM0020,CENTRO,MEXICO,AMECAMECA,19.13013,-98.763709,MEXAMM0020,Huawei
MEXAMM1490,CENTRO,MEXICO,AMECAMECA,19.1558,-98.762802,MEXAMM1490,Huawei
MEXAMM1491,CENTRO,MEXICO,AMECAMECA,19.082199,-98.782997,MEXAMM1491,Huawei
MEXAPX0021,CENTRO,MEXICO,APAXCO,19.974199,-99.174301,MEXAPX0021,Huawei
MEXARC0022,CENTRO,MEXICO,ACAMBAY_DE_RUIZ_CASTANEDA,19.9578,-99.844902,MEXARC0022,Huawei
MEXARC1381,CENTRO,MEXICO,ACAMBAY_DE_RUIZ_CASTANEDA,19.9474,-99.843201,MEXARC1381,Huawei
MEXARC1733,CENTRO,MEXICO,ACAMBAY_DE_RUIZ_CASTANEDA,19.925989,-99.838224,MEXARC1733,Ericsson
MEXATE0023,CENTRO,MEXICO,ATENCO,19.5612,-98.9118,MEXATE0023,Huawei
MEXATE0950,CENTRO,MEXICO,ATENCO,19.538804,-98.898849,MEXATE0950,Huawei
MEXATE1734,CENTRO,MEXICO,ATENCO,19.551917,-98.909694,MEXATE1734,Huawei
MEXATE1830,CENTRO,MEXICO,ATENCO,19.581085,-98.929077,MEXATE1830,Huawei
MEXATE2105,CENTRO,MEXICO,ATENCO,19.589648,-98.953049,MEXATE2105,Huawei
MEXATL0024,CENTRO,MEXICO,ATLACOMULCO,19.7862,-99.893997,MEXATL0024,Huawei
MEXATL0025,CENTRO,MEXICO,ATLACOMULCO,19.796807,-99.872948,MEXATL0025,Huawei
MEXATL0026,CENTRO,MEXICO,ATLACOMULCO,19.8025,-99.864998,MEXATL0026,Huawei
MEXATL0027,CENTRO,MEXICO,ATLACOMULCO,19.82985,-99.906441,MEXATL0027,Huawei
MEXATL0028,CENTRO,MEXICO,ATLACOMULCO,19.83971,-99.87841,MEXATL0028,Huawei
MEXATL0953,CENTRO,MEXICO,ATLACOMULCO,19.804701,-99.875298,MEXATL0953,Huawei
MEXATL0954,CENTRO,MEXICO,ATLACOMULCO,19.808144,-99.89425,MEXATL0954,Huawei
MEXATL0955,CENTRO,MEXICO,ATLACOMULCO,19.819099,-99.916801,MEXATL0955,Huawei
MEXATL1499,CENTRO,MEXICO,ATLACOMULCO,19.77203,-99.819511,MEXATL1499,Huawei
MEXATL1501,CENTRO,MEXICO,ATLACOMULCO,19.8353,-99.933434,MEXATL1501,Huawei
MEXATN0032,CENTRO,MEXICO,SAN_MATEO_ATENCO,19.284278,-99.530278,MEXATN0032,Ericsson
MEXATN0033,CENTRO,MEXICO,SAN_MATEO_ATENCO,19.285309,-99.545547,MEXATN0033,Huawei
MEXATN0034,CENTRO,MEXICO,SAN_MATEO_ATENCO,19.257517,-99.551218,MEXATN0034,Ericsson
MEXATN0035,CENTRO,MEXICO,SAN_MATEO_ATENCO,19.27464,-99.54355,MEXATN0035,Huawei
MEXATN0956,CENTRO,MEXICO,SAN_MATEO_ATENCO,19.271552,-99.556435,MEXATN0956,Ericsson
MEXATN0957,CENTRO,MEXICO,SAN_MATEO_ATENCO,19.260785,-99.528766,MEXATN0957,Ericsson
MEXATZ0040,CENTRO,MEXICO,ATIZAPAN_DE_ZARAGOZA,19.548636,-99.288619,MEXATZ0040,Huawei
MEXATZ0041,CENTRO,MEXICO,ATIZAPAN_DE_ZARAGOZA,19.544399,-99.312599,MEXATZ0041,Huawei
MEXATZ0042,CENTRO,MEXICO,ATIZAPAN_DE_ZARAGOZA,19.577006,-99.315407,MEXATZ0042,Huawei
MEXATZ0044,CENTRO,MEXICO,ATIZAPAN_DE_ZARAGOZA,19.5731,-99.270344,MEXATZ0044,Huawei
MEXATZ0045,CENTRO,MEXICO,ATIZAPAN_DE_ZARAGOZA,19.53925,-99.27035,MEXATZ0045,Huawei
MEXATZ0046,CENTRO,MEXICO,ATIZAPAN_DE_ZARAGOZA,19.585909,-99.264534,MEXATZ0046,Huawei
MEXATZ0047,CENTRO,MEXICO,ATIZAPAN_DE_ZARAGOZA,19.6015,-99.260597,MEXATZ0047,Huawei
MEXATZ0048,CENTRO,MEXICO,ATIZAPAN_DE_ZARAGOZA,19.593428,-99.257355,MEXATZ0048,Huawei
MEXATZ0049,CENTRO,MEXICO,ATIZAPAN_DE_ZARAGOZA,19.607908,-99.263702,MEXATZ0049,Huawei
MEXATZ0050,CENTRO,MEXICO,ATIZAPAN_DE_ZARAGOZA,19.555113,-99.2967,MEXATZ0050,Huawei
MEXATZ0051,CENTRO,MEXICO,ATIZAPAN_DE_ZARAGOZA,19.549801,-99.316101,MEXATZ0051,Huawei
MEXATZ0052,CENTRO,MEXICO,ATIZAPAN_DE_ZARAGOZA,19.5438,-99.295142,MEXATZ0052,Huawei
MEXATZ0053,CENTRO,MEXICO,ATIZAPAN_DE_ZARAGOZA,19.54763,-99.277553,MEXATZ0053,Huawei
MEXATZ0054,CENTRO,MEXICO,ATIZAPAN_DE_ZARAGOZA,19.5746,-99.3023,MEXATZ0054,Huawei
MEXATZ0055,CENTRO,MEXICO,ATIZAPAN_DE_ZARAGOZA,19.590139,-99.24225,MEXATZ0055,Huawei
MEXATZ0057,CENTRO,MEXICO,ATIZAPAN_DE_ZARAGOZA,19.561951,-99.223084,MEXATZ0057,Huawei
MEXATZ0058,CENTRO,MEXICO,ATIZAPAN_DE_ZARAGOZA,19.555099,-99.26755,MEXATZ0058,Huawei
MEXATZ0059,CENTRO,MEXICO,ATIZAPAN_DE_ZARAGOZA,19.57215,-99.25506,MEXATZ0059,Ericsson
MEXATZ0060,CENTRO,MEXICO,ATIZAPAN_DE_ZARAGOZA,19.559999,-99.25671,MEXATZ0060,Huawei
MEXATZ0061,CENTRO,MEXICO,ATIZAPAN_DE_ZARAGOZA,19.547222,-99.2325,MEXATZ0061,Huawei
MEXATZ0062,CENTRO,MEXICO,ATIZAPAN_DE_ZARAGOZA,19.598763,-99.233247,MEXATZ0062,Ericsson
MEXATZ0063,CENTRO,MEXICO,ATIZAPAN_DE_ZARAGOZA,19.59755,-99.21489,MEXATZ0063,Ericsson
MEXATZ0064,CENTRO,MEXICO,ATIZAPAN_DE_ZARAGOZA,19.6101,-99.242996,MEXATZ0064,Huawei
MEXATZ0065,CENTRO,MEXICO,ATIZAPAN_DE_ZARAGOZA,19.56023,-99.2458,MEXATZ0065,Ericsson
MEXATZ0066,CENTRO,MEXICO,ATIZAPAN_DE_ZARAGOZA,19.576044,-99.249144,MEXATZ0066,Ericsson
MEXATZ0067,CENTRO,MEXICO,ATIZAPAN_DE_ZARAGOZA,19.53655,-99.24029,MEXATZ0067,Ericsson
MEXATZ0068,CENTRO,MEXICO,ATIZAPAN_DE_ZARAGOZA,19.5653,-99.263333,MEXATZ0068,Huawei
MEXATZ0069,CENTRO,MEXICO,ATIZAPAN_DE_ZARAGOZA,19.57581,-99.227188,MEXATZ0069,Ericsson
MEXATZ0070,CENTRO,MEXICO,ATIZAPAN_DE_ZARAGOZA,19.5893,-99.2334,MEXATZ0070,Ericsson
MEXATZ0071,CENTRO,MEXICO,ATIZAPAN_DE_ZARAGOZA,19.5984,-99.239807,MEXATZ0071,Huawei
MEXATZ0072,CENTRO,MEXICO,ATIZAPAN_DE_ZARAGOZA,19.583956,-99.2214,MEXATZ0072,Ericsson
MEXATZ0073,CENTRO,MEXICO,ATIZAPAN_DE_ZARAGOZA,19.554899,-99.257614,MEXATZ0073,Huawei
